g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id,player,pos,lg,age,experience,tm,season,mpg,fg%,3p%,2p%,ft%,rpg,apg,spg%,bpg,tpg,pfpg,ppg,all-star selections,aba mvp,aba roy,dpoy,mip,nba mvp,nba roy,smoy,championships,finals_appearances,fmvp,hof
12,0.0,0.0,14,49,0.0,0.0,14,49,6,7,0.0,0.0,0.0,1,0.0,0.0,0.0,16,34,11,aud brindley,F,BAA,23.0,1,NYK,1947-1947,0.0,0.2857142857142857,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0833333333333333,0.0,0.0,0.0,1.3333333333333333,2.8333333333333335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
321,0.0,139.0,1481,4207,0.0,0.0,1481,4207,1085,1343,0.0,0.0,374.0,756,0.0,0.0,0.0,729,4047,12,belus smawley,SG,NBA,33.0,6,"BLB, TOT, SYR, BLB, STB, STB, STB, STB",1947-1952,0.4330218068535825,0.3520323270739244,0.0,0.3520323270739244,0.8078927773641102,1.165109034267913,2.3551401869158877,0.0,0.0,0.0,2.2710280373831777,12.607476635514018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
2,0.0,0.0,0,2,0.0,0.0,0,2,2,4,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2,13,ben goldfaden,F,BAA,33.0,1,WSC,1947-1947,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
52,0.0,0.0,33,166,0.0,0.0,33,166,37,60,0.0,0.0,0.0,19,0.0,0.0,0.0,83,103,14,ben scharnus,F,BAA,31.0,2,"PRO, CLR",1947-1949,0.0,0.1987951807228915,0.0,0.1987951807228915,0.6166666666666667,0.0,0.3653846153846153,0.0,0.0,0.0,1.5961538461538465,1.9807692307692308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
47,0.0,0.0,35,146,0.0,0.0,35,146,14,41,0.0,0.0,0.0,11,0.0,0.0,0.0,92,84,15,bill davis,F,BAA,26.0,1,CHS,1947-1947,0.0,0.2397260273972602,0.0,0.2397260273972602,0.3414634146341463,0.0,0.2340425531914893,0.0,0.0,0.0,1.9574468085106385,1.7872340425531914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
54,0.0,0.0,93,356,0.0,0.0,93,356,52,91,0.0,0.0,0.0,22,0.0,0.0,0.0,113,238,16,bob cluggish,C,BAA,29.0,1,NYK,1947-1947,0.0,0.2612359550561798,0.0,0.2612359550561798,0.5714285714285714,0.0,0.4074074074074074,0.0,0.0,0.0,2.092592592592593,4.407407407407407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
57,0.0,0.0,111,563,0.0,0.0,111,563,74,111,0.0,0.0,0.0,40,0.0,0.0,0.0,92,296,17,bob dille,F,BAA,29.0,1,DTF,1947-1947,0.0,0.1971580817051509,0.0,0.1971580817051509,0.6666666666666666,0.0,0.7017543859649122,0.0,0.0,0.0,1.6140350877192982,5.192982456140351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
196,0.0,0.0,633,2211,0.0,0.0,633,2211,387,585,0.0,0.0,0.0,273,0.0,0.0,0.0,509,1653,18,bob doll,F-C,NBA,30.0,4,"BOS, BOS, STB, STB",1947-1950,0.0,0.2862957937584803,0.0,0.2862957937584803,0.6615384615384615,0.0,1.3928571428571428,0.0,0.0,0.0,2.596938775510204,8.433673469387756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
34,0.0,0.0,14,64,0.0,0.0,14,64,10,14,0.0,0.0,0.0,0,0.0,0.0,0.0,34,38,19,bob duffy,F,BAA,24.0,1,"TOT, CHS, BOS",1947-1947,0.0,0.21875,0.0,0.21875,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.1176470588235294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
51,0.0,0.0,141,478,0.0,0.0,141,478,61,106,0.0,0.0,0.0,33,0.0,0.0,0.0,97,343,20,bob faught,F,BAA,25.0,1,CLR,1947-1947,0.0,0.2949790794979079,0.0,0.2949790794979079,0.5754716981132075,0.0,0.6470588235294118,0.0,0.0,0.0,1.9019607843137256,6.7254901960784315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
221,0.0,0.0,1077,2977,0.0,0.0,1077,2977,782,972,0.0,0.0,0.0,440,0.0,0.0,0.0,592,2936,21,bob feerick,F-G,NBA,30.0,4,"WSC, WSC, WSC, WSC",1947-1950,0.0,0.3617735975814578,0.0,0.3617735975814578,0.8045267489711934,0.0,1.990950226244344,0.0,0.0,0.0,2.678733031674208,13.285067873303168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
138,0.0,0.0,146,753,0.0,0.0,146,753,169,270,0.0,0.0,0.0,82,0.0,0.0,0.0,332,461,22,bob fitzgerald,F-C,BAA,25.0,2,"ROC, TOT, TRH, NYK",1947-1949,0.0,0.1938911022576361,0.0,0.1938911022576361,0.6259259259259259,0.0,0.5942028985507246,0.0,0.0,0.0,2.4057971014492754,3.3405797101449277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
23,0.0,0.0,29,89,0.0,0.0,29,89,13,28,0.0,0.0,0.0,5,0.0,0.0,0.0,45,71,23,bob gantt,F-C,BAA,24.0,1,WSC,1947-1947,0.0,0.3258426966292135,0.0,0.3258426966292135,0.4642857142857143,0.0,0.217391304347826,0.0,0.0,0.0,1.9565217391304348,3.0869565217391304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
108,0.0,0.0,250,890,0.0,0.0,250,890,128,204,0.0,0.0,0.0,108,0.0,0.0,0.0,188,628,24,bob mullens,G,BAA,24.0,1,"TOT, NYK, TRH",1947-1947,0.0,0.2808988764044944,0.0,0.2808988764044944,0.6274509803921569,0.0,1.0,0.0,0.0,0.0,1.7407407407407407,5.814814814814815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
3,0.0,0.0,0,7,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,25,bob rensberger,F,BAA,25.0,1,CHS,1947-1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
43,0.0,0.0,37,153,0.0,0.0,37,153,19,33,0.0,0.0,0.0,6,0.0,0.0,0.0,42,93,26,bob shea,F,BAA,22.0,1,PRO,1947-1947,0.0,0.2418300653594771,0.0,0.2418300653594771,0.5757575757575758,0.0,0.1395348837209302,0.0,0.0,0.0,0.9767441860465116,2.1627906976744184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
362,0.0,1083.0,1247,4171,0.0,0.0,1247,4171,762,1071,0.0,0.0,571.0,588,0.0,0.0,0.0,1159,3256,27,bones mckinney,SF,NBA,33.0,6,"BOS, TOT, WSC, BOS, WSC, WSC, WSC, WSC",1947-1952,2.9917127071823204,0.2989690721649484,0.0,0.2989690721649484,0.711484593837535,1.5773480662983426,1.6243093922651934,0.0,0.0,0.0,3.201657458563536,8.994475138121548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
15,0.0,0.0,5,26,0.0,0.0,5,26,5,10,0.0,0.0,0.0,0,0.0,0.0,0.0,6,15,28,buck sydnor,G,BAA,25.0,1,CHS,1947-1947,0.0,0.1923076923076923,0.0,0.1923076923076923,0.5,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
148,0.0,0.0,624,1916,0.0,0.0,624,1916,489,662,0.0,0.0,0.0,187,0.0,0.0,0.0,465,1737,29,bud palmer,F-C,BAA,27.0,3,"NYK, NYK, NYK",1947-1949,0.0,0.325678496868476,0.0,0.325678496868476,0.7386706948640483,0.0,1.2635135135135136,0.0,0.0,0.0,3.141891891891892,11.736486486486486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
193,0.0,0.0,292,1074,0.0,0.0,292,1074,172,249,0.0,0.0,0.0,165,0.0,0.0,0.0,235,756,30,buddy o'grady,G,BAA,29.0,3,"TOT, STB, PRO, STB, WSC",1947-1949,0.0,0.2718808193668529,0.0,0.2718808193668529,0.6907630522088354,0.0,0.8549222797927462,0.0,0.0,0.0,1.217616580310881,3.917098445595855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
175,0.0,0.0,242,794,0.0,0.0,242,794,342,511,0.0,0.0,0.0,256,0.0,0.0,0.0,350,826,31,butch van breda kolff,G-F,NBA,27.0,4,"NYK, NYK, NYK, NYK",1947-1950,0.0,0.3047858942065491,0.0,0.3047858942065491,0.6692759295499021,0.0,1.4628571428571429,0.0,0.0,0.0,2.0,4.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
80,0.0,0.0,140,507,0.0,0.0,140,507,114,185,0.0,0.0,0.0,22,0.0,0.0,0.0,77,394,32,cecil hankins,G,BAA,26.0,2,"BOS, STB",1947-1948,0.0,0.2761341222879684,0.0,0.2761341222879684,0.6162162162162163,0.0,0.275,0.0,0.0,0.0,0.9625,4.925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
123,0.0,0.0,263,1047,0.0,0.0,263,1047,186,286,0.0,0.0,0.0,69,0.0,0.0,0.0,301,712,33,charlie hoefer,G,BAA,26.0,2,"BOS, TOT, TRH, BOS",1947-1948,0.0,0.2511938872970392,0.0,0.2511938872970392,0.6503496503496503,0.0,0.5609756097560976,0.0,0.0,0.0,2.4471544715447155,5.788617886178862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
30,0.0,0.0,23,91,0.0,0.0,23,91,19,35,0.0,0.0,0.0,20,0.0,0.0,0.0,46,65,34,chet aubuchon,G,BAA,30.0,1,DTF,1947-1947,0.0,0.2527472527472527,0.0,0.2527472527472527,0.5428571428571428,0.0,0.6666666666666666,0.0,0.0,0.0,1.5333333333333334,2.1666666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
51,0.0,0.0,100,373,0.0,0.0,100,373,56,92,0.0,0.0,0.0,17,0.0,0.0,0.0,136,256,35,chet carlisle,F-C,BAA,30.0,1,CHS,1947-1947,0.0,0.2680965147453083,0.0,0.2680965147453083,0.6086956521739131,0.0,0.3333333333333333,0.0,0.0,0.0,2.6666666666666665,5.019607843137255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
477,0.0,0.0,1432,4601,0.0,0.0,1432,4601,1377,2157,0.0,0.0,1078.0,741,0.0,0.0,0.0,1331,4241,36,chick halbert,C,NBA,31.0,5,"TOT, WSC, BLB, WSC, TOT, BOS, PRO, TOT, CHS, PHW, CHS",1947-1951,0.0,0.311236687676592,0.0,0.311236687676592,0.6383866481223922,2.259958071278826,1.5534591194968554,0.0,0.0,0.0,2.790356394129979,8.89098532494759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,no
53,0.0,0.0,99,393,0.0,0.0,99,393,41,87,0.0,0.0,0.0,41,0.0,0.0,0.0,134,239,37,chuck connors,F-C,BAA,26.0,2,"BOS, BOS",1947-1948,0.0,0.2519083969465648,0.0,0.2519083969465648,0.4712643678160919,0.0,0.7735849056603774,0.0,0.0,0.0,2.5283018867924527,4.509433962264151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
239,0.0,0.0,511,1571,0.0,0.0,511,1571,370,608,0.0,0.0,75.0,348,0.0,0.0,0.0,896,1392,38,chuck gilmur,F-C,NBA,28.0,5,"WSC, WSC, CHS, CHS, CHS",1947-1951,0.0,0.3252705283259071,0.0,0.3252705283259071,0.6085526315789473,0.3138075313807531,1.4560669456066946,0.0,0.0,0.0,3.7489539748953975,5.824267782426778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
679,0.0,7898.0,2479,7140,0.0,0.0,2479,7140,1633,2433,0.0,0.0,2514.0,1025,0.0,0.0,0.0,2074,6591,39,connie simmons,PF,NBA,30.0,10,"ROC, TOT, BLB, SYR, NYK, NYK, NYK, NYK, NYK, BLB, TOT, BOS, BLB, BOS",1947-1956,11.63181148748159,0.3471988795518207,0.0,0.3471988795518207,0.6711878339498561,3.702503681885126,1.5095729013254786,0.0,0.0,0.0,3.0544918998527244,9.706921944035344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,no
84,0.0,0.0,311,937,0.0,0.0,311,937,271,422,0.0,0.0,0.0,65,0.0,0.0,0.0,181,893,40,coulby gunther,F,BAA,25.0,2,"STB, PIT",1947-1949,0.0,0.3319103521878335,0.0,0.3319103521878335,0.6421800947867299,0.0,0.7738095238095238,0.0,0.0,0.0,2.1547619047619047,10.63095238095238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
48,0.0,0.0,32,119,0.0,0.0,32,119,9,21,0.0,0.0,0.0,6,0.0,0.0,0.0,47,73,41,deb smith,F,BAA,27.0,1,STB,1947-1947,0.0,0.2689075630252101,0.0,0.2689075630252101,0.4285714285714285,0.0,0.125,0.0,0.0,0.0,0.9791666666666666,1.5208333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
61,0.0,0.0,118,498,0.0,0.0,118,498,41,60,0.0,0.0,0.0,40,0.0,0.0,0.0,90,277,42,dick fitzgerald,F,BAA,27.0,2,"PRO, TRH",1947-1948,0.0,0.2369477911646586,0.0,0.2369477911646586,0.6833333333333333,0.0,0.6557377049180327,0.0,0.0,0.0,1.475409836065574,4.540983606557377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
62,0.0,0.0,30,150,0.0,0.0,30,150,8,18,0.0,0.0,0.0,16,0.0,0.0,0.0,30,68,43,dick murphy,G,BAA,25.0,1,"TOT, NYK, BOS",1947-1947,0.0,0.2,0.0,0.2,0.4444444444444444,0.0,0.2580645161290322,0.0,0.0,0.0,0.4838709677419355,1.096774193548387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
312,0.0,0.0,584,2267,0.0,0.0,584,2267,536,747,0.0,0.0,0.0,325,0.0,0.0,0.0,681,1704,44,dick schulz,F-G,NBA,33.0,4,"TOT, WSC, TRI, SHE, WSC, BLB, TOT, CLR, TRH",1947-1950,0.0,0.2576091751213057,0.0,0.2576091751213057,0.7175368139223561,0.0,1.0416666666666667,0.0,0.0,0.0,2.1826923076923075,5.461538461538462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
92,0.0,0.0,357,1215,0.0,0.0,357,1215,120,188,0.0,0.0,0.0,73,0.0,0.0,0.0,115,834,45,dino martin,G,BAA,27.0,2,"PRO, PRO",1947-1948,0.0,0.2938271604938272,0.0,0.2938271604938272,0.6382978723404256,0.0,0.7934782608695652,0.0,0.0,0.0,1.25,9.065217391304348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
180,0.0,0.0,599,1813,0.0,0.0,599,1813,249,400,0.0,0.0,15.0,324,0.0,0.0,0.0,511,1447,46,don carlson,G-F,NBA,31.0,4,"BLB, MNL, MNL, CHS",1947-1951,0.0,0.3303916161059018,0.0,0.3303916161059018,0.6225,0.0833333333333333,1.8,0.0,0.0,0.0,2.838888888888889,8.03888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,no
1,0.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,47,don eliason,F,BAA,28.0,1,BOS,1947-1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
181,0.0,0.0,228,794,0.0,0.0,228,794,88,158,0.0,0.0,0.0,61,0.0,0.0,0.0,366,544,48,don martin,C-F,BAA,28.0,3,"TOT, STB, BLB, STB, STB",1947-1949,0.0,0.2871536523929471,0.0,0.2871536523929471,0.5569620253164557,0.0,0.3370165745856354,0.0,0.0,0.0,2.022099447513812,3.005524861878453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
216,0.0,0.0,410,1564,0.0,0.0,410,1564,210,338,0.0,0.0,0.0,285,0.0,0.0,0.0,449,1030,49,don putman,G,NBA,27.0,4,"STB, STB, STB, STB",1947-1950,0.0,0.2621483375959079,0.0,0.2621483375959079,0.621301775147929,0.0,1.3194444444444444,0.0,0.0,0.0,2.0787037037037037,4.768518518518518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
58,0.0,0.0,110,413,0.0,0.0,110,413,52,80,0.0,0.0,0.0,20,0.0,0.0,0.0,77,272,50,doyle parrack,F-G,BAA,25.0,1,CHS,1947-1947,0.0,0.2663438256658595,0.0,0.2663438256658595,0.65,0.0,0.3448275862068966,0.0,0.0,0.0,1.3275862068965518,4.689655172413793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
166,0.0,0.0,436,1445,0.0,0.0,436,1445,391,647,0.0,0.0,0.0,221,0.0,0.0,0.0,341,1263,51,earl shannon,G-F,BAA,27.0,3,"TOT, PRO, BOS, PRO, PRO",1947-1949,0.0,0.3017301038062284,0.0,0.3017301038062284,0.6043276661514683,0.0,1.3313253012048192,0.0,0.0,0.0,2.0542168674698793,7.608433734939759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
8,0.0,0.0,6,21,0.0,0.0,6,21,0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,8,12,52,ed kasid,G,BAA,23.0,1,TRH,1947-1947,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
57,0.0,0.0,99,376,0.0,0.0,99,376,83,127,0.0,0.0,0.0,37,0.0,0.0,0.0,150,281,53,ed melvin,G,BAA,30.0,1,PIT,1947-1947,0.0,0.2632978723404255,0.0,0.2632978723404255,0.6535433070866141,0.0,0.6491228070175439,0.0,0.0,0.0,2.6315789473684212,4.9298245614035086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
351,0.0,0.0,1904,5418,0.0,0.0,1904,5418,1520,2174,0.0,0.0,0.0,598,0.0,0.0,0.0,1331,5328,54,ed sadowski,C,NBA,32.0,4,"TOT, PHW, BLB, PHW, BOS, TOT, TRH, CLR",1947-1950,0.0,0.3514211886304909,0.0,0.3514211886304909,0.6991720331186753,0.0,1.7037037037037035,0.0,0.0,0.0,3.792022792022792,15.17948717948718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
31,0.0,0.0,19,52,0.0,0.0,19,52,19,30,0.0,0.0,0.0,10,0.0,0.0,0.0,21,57,55,elmore morgenthaler,C,BAA,26.0,2,"PHW, PRO",1947-1949,0.0,0.3653846153846153,0.0,0.3653846153846153,0.6333333333333333,0.0,0.3225806451612903,0.0,0.0,0.0,0.6774193548387096,1.8387096774193548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
165,0.0,0.0,767,2633,0.0,0.0,767,2633,427,604,0.0,0.0,0.0,572,0.0,0.0,0.0,542,1961,56,ernie calverley,G,BAA,25.0,3,"PRO, PRO, PRO",1947-1949,0.0,0.2913026965438663,0.0,0.2913026965438663,0.706953642384106,0.0,3.466666666666667,0.0,0.0,0.0,3.2848484848484847,11.884848484848485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
28,0.0,0.0,53,198,0.0,0.0,53,198,34,60,0.0,0.0,0.0,8,0.0,0.0,0.0,38,140,57,frank fucarino,F,BAA,26.0,1,TRH,1947-1947,0.0,0.2676767676767677,0.0,0.2676767676767677,0.5666666666666667,0.0,0.2857142857142857,0.0,0.0,0.0,1.3571428571428572,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
6,0.0,0.0,2,13,0.0,0.0,2,13,1,3,0.0,0.0,0.0,0,0.0,0.0,0.0,6,5,58,frank mangiapane,G,BAA,21.0,1,NYK,1947-1947,0.0,0.1538461538461538,0.0,0.1538461538461538,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
45,0.0,0.0,255,856,0.0,0.0,255,856,121,156,0.0,0.0,0.0,54,0.0,0.0,0.0,93,631,59,frankie baumholtz,G,BAA,28.0,1,CLR,1947-1947,0.0,0.2978971962616822,0.0,0.2978971962616822,0.7756410256410257,0.0,1.2,0.0,0.0,0.0,2.066666666666667,14.022222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
18,0.0,0.0,19,69,0.0,0.0,19,69,12,25,0.0,0.0,0.0,5,0.0,0.0,0.0,25,50,60,fred jacobs,F,BAA,24.0,1,STB,1947-1947,0.0,0.2753623188405797,0.0,0.2753623188405797,0.48,0.0,0.2777777777777778,0.0,0.0,0.0,1.3888888888888888,2.7777777777777777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
662,0.0,8696.0,2711,8383,0.0,0.0,2711,8383,2305,2797,0.0,0.0,1284.0,1894,0.0,0.0,0.0,1877,7727,61,fred scolari,PG,NBA,32.0,9,"BOS, FTW, TOT, BLB, FTW, BLB, TOT, WSC, SYR, WSC, WSC, WSC, WSC",1947-1955,13.13595166163142,0.3233925802218776,0.0,0.3233925802218776,0.8240972470504112,1.9395770392749243,2.8610271903323263,0.0,0.0,0.0,2.8353474320241694,11.672205438066465,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
22,0.0,0.0,29,146,0.0,0.0,29,146,16,26,0.0,0.0,0.0,4,0.0,0.0,0.0,34,74,62,fred sheffield,F,BAA,23.0,1,PHW,1947-1947,0.0,0.1986301369863013,0.0,0.1986301369863013,0.6153846153846154,0.0,0.1818181818181818,0.0,0.0,0.0,1.5454545454545454,3.363636363636364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
23,0.0,0.0,28,97,0.0,0.0,28,97,32,56,0.0,0.0,0.0,14,0.0,0.0,0.0,37,88,63,frido frey,F,BAA,25.0,1,NYK,1947-1947,0.0,0.2886597938144329,0.0,0.2886597938144329,0.5714285714285714,0.0,0.6086956521739131,0.0,0.0,0.0,1.608695652173913,3.8260869565217392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
9,0.0,0.0,2,11,0.0,0.0,2,11,0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,8,4,64,garland o'shields,G-F,BAA,25.0,1,CHS,1947-1947,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.4444444444444444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
14,0.0,0.0,1,11,0.0,0.0,1,11,6,9,0.0,0.0,0.0,2,0.0,0.0,0.0,13,8,65,gene gallette,F,BAA,27.0,1,WSC,1947-1947,0.0,0.0909090909090909,0.0,0.0909090909090909,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0,0.0,0.9285714285714286,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
81,0.0,0.0,151,593,0.0,0.0,151,593,141,206,0.0,0.0,0.0,45,0.0,0.0,0.0,202,443,66,george mearns,F,BAA,25.0,2,"PRO, PRO",1947-1948,0.0,0.2546374367622259,0.0,0.2546374367622259,0.6844660194174758,0.0,0.5555555555555556,0.0,0.0,0.0,2.493827160493827,5.469135802469136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
80,0.0,0.0,191,714,0.0,0.0,191,714,103,159,0.0,0.0,0.0,20,0.0,0.0,0.0,111,485,67,george munroe,G,BAA,26.0,2,"BOS, STB",1947-1948,0.0,0.2675070028011204,0.0,0.2675070028011204,0.6477987421383647,0.0,0.25,0.0,0.0,0.0,1.3875,6.0625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
397,0.0,0.0,1160,3784,0.0,0.0,1160,3784,767,1425,0.0,0.0,0.0,338,0.0,0.0,0.0,1002,3087,68,george nostrand,C-F,NBA,26.0,4,"TOT, BOS, TRI, CHS, TOT, PRO, BOS, PRO, TOT, TRH, CLR",1947-1950,0.0,0.3065539112050739,0.0,0.3065539112050739,0.5382456140350877,0.0,0.8513853904282116,0.0,0.0,0.0,2.5239294710327456,7.775818639798489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
39,0.0,0.0,48,183,0.0,0.0,48,183,25,46,0.0,0.0,0.0,15,0.0,0.0,0.0,42,121,69,george pastushok,G,BAA,24.0,1,PRO,1947-1947,0.0,0.2622950819672131,0.0,0.2622950819672131,0.5434782608695652,0.0,0.3846153846153846,0.0,0.0,0.0,1.0769230769230769,3.102564102564102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
37,0.0,0.0,31,130,0.0,0.0,31,130,32,44,0.0,0.0,0.0,13,0.0,0.0,0.0,68,94,70,george pearcy,G,BAA,27.0,1,DTF,1947-1947,0.0,0.2384615384615384,0.0,0.2384615384615384,0.7272727272727273,0.0,0.3513513513513513,0.0,0.0,0.0,1.837837837837838,2.5405405405405403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
482,0.0,5032.0,1279,4087,0.0,0.0,1279,4087,897,1277,0.0,0.0,878.0,1553,0.0,0.0,0.0,982,3455,71,george senesky,PG,NBA,31.0,8,"PHW, PHW, PHW, PHW, PHW, PHW, PHW, PHW",1947-1954,10.439834024896266,0.312943479324688,0.0,0.312943479324688,0.7024275646045419,1.8215767634854771,3.221991701244814,0.0,0.0,0.0,2.037344398340249,7.168049792531121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
196,0.0,0.0,268,972,0.0,0.0,268,972,168,316,0.0,0.0,0.0,69,0.0,0.0,0.0,215,704,72,giff roux,F-C,BAA,25.0,3,"TOT, STB, PRO, STB, STB",1947-1949,0.0,0.2757201646090535,0.0,0.2757201646090535,0.5316455696202531,0.0,0.3520408163265306,0.0,0.0,0.0,1.096938775510204,3.5918367346938775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
6,0.0,0.0,5,15,0.0,0.0,5,15,1,2,0.0,0.0,0.0,1,0.0,0.0,0.0,5,11,73,gino sovran,F-G,BAA,22.0,1,TRH,1947-1947,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,1.8333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
16,0.0,0.0,0,8,0.0,0.0,0,8,5,5,0.0,0.0,0.0,0,0.0,0.0,0.0,5,5,74,gorham getchell,C,BAA,26.0,1,PIT,1947-1947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
