W,L,G,GS,GF,CG,SHO,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,ROY,AS,GG,CY,name,Age,index,Tm,Awards,Lg,Year,W-L%,ERA,FIP,WHIP,H9,HR9,BB9,SO9,hof
14.0,14.0,81.0,37.0,13.0,0.0,0.0,262.9,276.0,150.0,147.0,59.0,79.0,4.0,195.0,9.0,1.0,7.0,0,0,0,0,Adam Plutko,29,78756,"CLE, CLE, CLE, CLE, BAL","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",2016-2021,0.4649999999999999,5.42,5.82,1.4602,9.98,2.06,3.2,6.62,active
8.0,3.0,85.0,0.0,34.0,0.0,0.0,85.5,88.0,42.0,38.0,3.0,46.0,2.0,67.0,5.0,0.0,5.0,0,0,0,0,Adam Russell,28,86699,"CHW, SDP, SDP, TBR","nan, nan, nan, nan","AL, NL, NL, AL",2008-2011,0.6943333333333334,3.9725,3.425,1.5645,9.1,0.2249999999999999,4.975,7.925,no
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Adam Stern,27,95652,BAL,,AL,2007-2007,,,,,,,,,no
174.0,103.0,410.0,343.0,13.0,26.0,10.0,2271.5,2157.0,919.0,857.0,189.0,622.0,39.0,1929.0,71.0,4.0,44.0,0,3,2,0,Adam Wainwright,39,102911,"STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL, STL","nan, nan, nan, nan, CYA-3,MVP-15,GG, AS,CYA-2,MVP-17, nan, AS,CYA-2,MVP-20,GG, AS,CYA-3,MVP-8, nan, nan, SS, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",2005-2021,0.6210666666666665,4.034375,3.973125,1.2418125,8.53125,1.0125,2.64375,7.15,active
40.0,30.0,428.0,22.0,83.0,0.0,0.0,606.3,542.0,260.0,245.0,73.0,220.0,20.0,532.0,20.0,0.0,34.0,0,0,0,0,Adam Warren,31,104762,"NYY, NYY, NYY, NYY, TOT, CHC, NYY, NYY, TOT, NYY, SEA, SDP","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, MLB, NL, AL, AL, AL, AL, AL, NL",2012-2019,0.5532727272727272,5.325833333333334,5.3308333333333335,1.5208333333333333,9.941666666666666,1.7583333333333335,3.758333333333333,7.616666666666667,no
0.0,7.0,17.0,7.0,2.0,0.0,0.0,53.4,85.0,52.0,47.0,20.0,25.0,2.0,35.0,1.0,0.0,4.0,0,0,0,0,Adam Wilk,29,106973,"DET, DET, LAA, TOT, NYM, MIN","nan, nan, nan, nan, nan, nan","AL, AL, AL, MLB, NL, AL",2011-2017,0.0,7.864999999999999,9.043333333333331,2.0153333333333334,14.1,3.95,4.05,6.116666666666667,no
6.0,11.0,25.0,21.0,1.0,0.0,0.0,110.3,87.0,60.0,57.0,23.0,44.0,0.0,123.0,6.0,1.0,1.0,0,0,0,0,Adbert Alzolay,26,2005,"CHC, CHC, CHC","nan, nan, nan","NL, NL, NL",2019-2021,0.436,4.97,5.3,1.3473333333333333,7.266666666666667,1.8,4.9,10.366666666666667,active
160.0,97.0,286.0,260.0,22.0,234.0,45.0,2324.9,1888.0,730.0,488.0,19.0,364.0,0.0,920.0,58.0,1.0,28.0,0,0,0,0,Addie Joss,30,47992,"CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE, CLE","nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL",1902-1910,0.608,1.9155555555555557,2.2566666666666664,0.9776666666666666,7.355555555555556,0.0888888888888888,1.411111111111111,3.6,no
24.0,33.0,597.0,0.0,279.0,0.0,0.0,588.8,551.0,233.0,225.0,67.0,153.0,32.0,596.0,10.0,1.0,19.0,0,0,0,0,Addison Reed,29,82336,"CHW, CHW, CHW, ARI, TOT, ARI, NYM, NYM, TOT, NYM, BOS, MIN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, NL, NL, NL, NL, NL, MLB, NL, AL, AL",2011-2018,0.4385454545454545,3.369166666666666,3.348333333333333,1.2143333333333333,8.575000000000001,1.05,2.35,9.458333333333334,no
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0,0,0,0,Adonis Medina,23,65869,PHI,,NL,2020-2020,0.0,4.5,3.44,1.5,6.8,0.0,6.8,9.0,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Adonis Rosa,24,85803,NYY,,AL,2019-2019,,4.5,7.71,0.5,4.5,4.5,0.0,9.0,no
126.0,109.0,276.0,246.0,29.0,209.0,7.0,2113.6,2228.0,1482.0,951.0,53.0,1017.0,0.0,740.0,110.0,2.0,101.0,0,0,0,0,Adonis Terry,32,97493,"BRO, BRO, TOT, BLN, PIT, PIT, TOT, PIT, CHC, CHC, CHC, CHC","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1890-1897,0.3856666666666666,9.956666666666669,6.065,2.2498333333333336,11.166666666666666,0.2083333333333333,9.083333333333334,2.591666666666667,no
26.0,22.0,217.0,12.0,92.0,0.0,0.0,385.7,455.0,200.0,181.0,34.0,135.0,33.0,194.0,11.0,4.0,6.0,0,0,0,0,Adrian Devine,28,25063,"ATL, ATL, ATL, TEX, ATL, ATL, TEX","nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, AL, NL, NL, AL",1973-1980,0.5558571428571428,4.511428571428572,4.274285714285714,1.6185714285714283,11.328571428571427,0.9571428571428572,3.242857142857143,4.2,no
12.0,18.0,73.0,45.0,15.0,0.0,0.0,268.5,260.0,137.0,120.0,33.0,105.0,2.0,240.0,13.0,1.0,11.0,0,0,0,0,Adrian Houser,28,46188,"MIL, MIL, MIL, MIL, MIL","nan, nan, nan, nan, nan","NL, NL, NL, NL, NL",2015-2021,0.3683333333333333,3.21,4.636,1.4176,7.979999999999999,0.7,4.779999999999999,5.86,active
2.0,0.0,5.0,3.0,2.0,1.0,0.0,22.1,23.0,15.0,13.0,1.0,17.0,0.0,8.0,1.0,0.0,1.0,0,0,0,0,Adrian Lynch,23,59417,SLB,,AL,1920-1920,1.0,5.24,5.09,1.791,9.3,0.4,6.9,3.2,no
6.0,12.0,41.0,20.0,4.0,1.0,0.0,152.29999999999998,188.0,103.0,97.0,37.0,41.0,1.0,118.0,11.0,2.0,6.0,0,0,0,0,Adrian Sampson,27,88729,"SEA, TEX, TEX","nan, nan, nan","AL, AL, AL",2016-2019,0.143,5.966666666666666,6.739999999999999,1.5593333333333332,12.0,2.766666666666667,2.033333333333333,5.7,no
0.0,6.0,14.0,5.0,3.0,0.0,0.0,44.0,45.0,36.0,32.0,10.0,30.0,1.0,33.0,2.0,0.0,8.0,0,0,0,0,Adrián Hernández,29,44093,"NYY, NYY, MIL","nan, nan, nan","AL, AL, NL",2001-2004,0.0,8.04,6.65,1.976,10.8,2.1666666666666665,7.0,8.5,no
2.0,2.0,16.0,8.0,1.0,0.0,0.0,31.3,40.0,22.0,21.0,10.0,9.0,0.0,37.0,0.0,0.0,0.0,0,0,0,0,Adrián Morejón,22,68965,"SDP, SDP, SDP","nan, nan, nan","NL, NL, NL",2019-2021,0.5,6.216666666666668,6.126666666666666,1.6636666666666666,11.933333333333332,2.766666666666667,3.0666666666666664,9.166666666666666,active
4.0,7.0,26.0,9.0,8.0,3.0,1.0,84.1,90.0,53.0,47.0,7.0,30.0,4.0,27.0,1.0,3.0,0.0,0,0,0,0,Adrián Zabala,32,109950,"NYG, NYG","nan, nan","NL, NL",1945-1949,0.3664999999999999,5.025,4.15,1.42,9.65,0.75,3.2,2.9,no
1.0,0.0,11.0,0.0,6.0,0.0,0.0,14.0,15.0,10.0,8.0,3.0,2.0,0.0,7.0,0.0,0.0,2.0,0,0,0,0,Agustin Montero,28,68440,CHW,,AL,2006-2006,1.0,5.14,5.36,1.214,9.6,1.9,1.3,4.5,no
0.0,0.0,18.0,0.0,13.0,0.0,0.0,21.3,27.0,15.0,15.0,4.0,15.0,0.0,16.0,0.0,0.0,1.0,0,0,0,0,Akeel Morris,25,69225,"NYM, ATL, LAA","nan, nan, nan","NL, NL, AL",2015-2018,,24.84,15.043333333333337,4.073666666666667,19.83333333333333,5.133333333333334,16.833333333333332,5.166666666666667,no
13.0,15.0,236.0,0.0,96.0,0.0,0.0,230.6,190.0,71.0,63.0,12.0,80.0,15.0,217.0,2.0,0.0,4.0,0,0,0,0,Akinori Otsuka,35,74180,"SDP, SDP, TEX, TEX","RoY-3, nan, nan, nan","NL, NL, AL, AL",2004-2007,0.4945,2.49,2.925,1.15875,7.4,0.4,3.0250000000000004,8.05,no
32.0,32.0,222.0,40.0,96.0,9.0,0.0,500.6,519.0,283.0,251.0,40.0,223.0,17.0,222.0,7.0,0.0,13.0,0,0,0,0,Al Aber,29,465,"CLE, TOT, CLE, DET, DET, DET, DET, TOT, DET, KCA","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1950-1957,0.5674444444444444,5.546,5.07,1.6675999999999995,9.96,1.1800000000000002,5.05,3.74,no
17.0,10.0,285.0,0.0,65.0,0.0,0.0,262.3,197.0,93.0,91.0,17.0,143.0,13.0,305.0,8.0,8.0,20.0,0,0,0,0,Al Alburquerque,31,1330,"DET, DET, DET, DET, DET, LAA, TOT, KCR, CHW","nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL",2011-2017,0.4254285714285714,2.8433333333333333,3.993333333333333,1.2595555555555555,6.188888888888889,0.7888888888888889,5.155555555555555,9.166666666666666,no
20.0,26.0,46.0,46.0,0.0,44.0,2.0,393.2,373.0,247.0,147.0,8.0,54.0,0.0,247.0,10.0,0.0,40.0,0,0,0,0,Al Atkinson,23,3268,TOT,,MLB,1884-1884,0.435,3.36,2.77,1.085,8.5,0.2,1.2,5.6,no
1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,Al Autry,24,3432,ATL,,NL,1976-1976,1.0,5.4,8.43,1.4,7.2,3.6,5.4,5.4,no
0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.2,13.0,8.0,8.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,Al Baker,32,5043,BOS,,AL,1938-1938,,9.39,7.09,1.957,15.3,2.3,2.3,2.3,no
0.0,4.0,4.0,4.0,0.0,3.0,0.0,28.2,31.0,27.0,19.0,1.0,27.0,0.0,13.0,0.0,0.0,9.0,0,0,0,0,Al Bauer,26,6406,SLM,,NL,1886-1886,0.0,5.97,5.47,2.023,9.7,0.3,8.5,4.1,no
98.0,88.0,455.0,167.0,172.0,58.0,10.0,1684.6,1672.0,831.0,686.0,106.0,733.0,53.0,697.0,15.0,2.0,36.0,0,2,0,0,Al Benton,41,3935,"PHA, PHA, DET, DET, DET, DET, DET, DET, DET, DET, DET, CLE, CLE, BOS","nan, nan, nan, nan, nan, AS,MVP-19, AS, MVP-23, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1934-1952,0.5278571428571429,3.897142857142857,4.060714285714286,1.4772857142857143,9.085714285714284,0.6071428571428571,4.192857142857143,3.821428571428572,no
0.0,1.0,17.0,0.0,10.0,0.0,0.0,33.1,34.0,18.0,14.0,1.0,13.0,2.0,8.0,1.0,0.0,0.0,0,0,0,0,Al Blanche,26,9143,"BSN, BSN","nan, nan","NL, NL",1935-1936,0.0,3.875,4.449999999999999,1.423,9.3,0.3,3.55,2.2,no
97.0,64.0,442.0,117.0,180.0,47.0,7.0,1374.9,1387.0,589.0,506.0,83.0,492.0,70.0,554.0,25.0,3.0,22.0,0,0,0,0,Al Brazle,40,11362,"STL, STL, STL, STL, STL, STL, STL, STL, STL, STL","nan, nan, nan, nan, nan, nan, nan, MVP-36, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1943-1954,0.604,3.29,3.606,1.3565,8.97,0.5700000000000001,3.26,3.69,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,14.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Al Burris,20,13768,PHI,,NL,1894-1894,,18.0,5.01,3.2,25.2,0.0,3.6,0.0,no
0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.2,6.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0,Al Carson,27,16697,CHC,,NL,1910-1910,,4.05,2.16,1.05,8.1,0.0,1.4,2.7,no
13.0,17.0,124.0,22.0,48.0,0.0,0.0,330.3,366.0,179.0,158.0,34.0,148.0,8.0,184.0,5.0,0.0,16.0,0,0,0,0,Al Cicotte,32,18463,"NYY, TOT, WSH, DET, CLE, STL, HOU","nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, NL, NL",1957-1962,0.4465,4.275714285714286,4.102857142857142,1.6218571428571429,10.814285714285717,1.0,3.7857142857142856,5.257142857142857,no
0.0,1.0,5.0,1.0,3.0,0.0,0.0,13.1,11.0,9.0,7.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,Al Clauss,22,18899,DET,,AL,1913-1913,0.0,4.73,5.56,1.725,7.4,0.0,8.1,0.7,no
2.0,2.0,21.0,1.0,2.0,0.0,0.0,34.400000000000006,43.0,32.0,26.0,6.0,23.0,8.0,26.0,2.0,0.0,2.0,0,0,0,0,Al Closter,30,19184,"WSA, NYY, NYY, ATL","nan, nan, nan, nan","AL, AL, AL, NL",1966-1973,0.5,7.797499999999999,10.92,3.93325,14.925,1.825,20.45,4.725,no
18.0,10.0,117.0,22.0,33.0,6.0,2.0,287.7,289.0,145.0,128.0,36.0,156.0,14.0,142.0,3.0,1.0,2.0,0,0,0,0,Al Corwin,28,21057,"NYG, NYG, NYG, NYG, NYG","nan, nan, nan, nan, nan","NL, NL, NL, NL, NL",1951-1955,0.508,3.866,4.63,1.5246,8.940000000000001,1.08,4.779999999999999,4.44,no
89.0,86.0,271.0,202.0,48.0,91.0,16.0,1641.8,1545.0,642.0,502.0,40.0,391.0,0.0,580.0,33.0,2.0,18.0,0,0,0,0,Al Demaree,34,24735,"NYG, NYG, NYG, PHI, PHI, TOT, CHC, NYG, NYG, BSN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1912-1919,0.5534000000000001,2.67,2.713,1.1865,8.629999999999999,0.21,2.06,3.3200000000000003,no
128.0,120.0,432.0,339.0,38.0,75.0,24.0,2399.7,2064.0,1004.0,864.0,190.0,1014.0,34.0,1718.0,35.0,11.0,85.0,0,1,0,0,Al Downing,36,22945,"NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, TOT, OAK, MIL, LAD, LAD, LAD, LAD, LAD, LAD, LAD","nan, nan, nan, nan, nan, nan, AS, nan, nan, nan, nan, nan, CYA-3,MVP-10, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL, NL, NL",1961-1977,0.4463888888888889,3.550526315789474,3.551578947368421,1.2979473684210527,7.436842105263159,0.7210526315789473,4.247368421052632,6.847368421052631,no
0.0,2.0,18.0,2.0,11.0,0.0,0.0,26.2,40.0,30.0,27.0,3.0,14.0,0.0,7.0,0.0,0.0,1.0,0,0,0,0,Al Eckert,29,27957,"CIN, CIN, STL","nan, nan, nan","NL, NL, NL",1930-1935,0.0,9.453333333333331,4.84,2.247333333333333,15.366666666666667,0.4666666666666666,4.833333333333333,2.4,no
2.0,0.0,14.0,4.0,5.0,1.0,0.0,36.0,42.0,19.0,16.0,2.0,20.0,1.0,13.0,0.0,0.0,3.0,0,0,0,0,Al Epperly,32,28883,"CHC, BRO","nan, nan","NL, NL",1938-1950,1.0,4.335,4.74,1.8520000000000003,11.65,0.65,5.0,3.15,no
78.0,60.0,304.0,161.0,59.0,36.0,11.0,1320.9,1329.0,592.0,534.0,88.0,454.0,52.0,471.0,12.0,3.0,64.0,0,0,0,0,Al Fitzmorris,32,31725,"KCR, KCR, KCR, KCR, KCR, KCR, KCR, KCR, CLE, TOT, CLE, CAL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1969-1978,0.5348333333333334,3.779166666666667,4.1466666666666665,1.3756666666666666,9.016666666666667,0.7666666666666666,3.375,3.1,no
25.0,50.0,149.0,79.0,43.0,27.0,4.0,641.6,726.0,347.0,295.0,25.0,224.0,17.0,255.0,6.0,1.0,17.0,0,0,0,0,Al Gerheauser,31,35805,"PHI, PHI, PIT, PIT, SLB","nan, nan, nan, nan, nan","NL, NL, NL, NL, AL",1943-1948,0.3021999999999999,4.678,3.192,1.5384,10.580000000000002,0.26,3.26,3.62,no
48.0,63.0,246.0,108.0,69.0,39.0,6.0,985.1,992.0,545.0,496.0,97.0,430.0,22.0,392.0,26.0,8.0,13.0,0,0,0,0,Al Gettel,37,35920,"NYY, NYY, CLE, TOT, CLE, CHW, TOT, CHW, WSH, NYG, STL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL",1945-1955,0.3837272727272727,6.2,5.343636363636364,1.685818181818182,10.327272727272726,1.3,4.845454545454545,3.663636363636364,no
9.0,10.0,57.0,16.0,27.0,7.0,1.0,200.2,196.0,81.0,68.0,1.0,92.0,0.0,65.0,6.0,0.0,1.0,0,0,0,0,Al Gould,24,37375,"CLE, CLE","nan, nan","AL, AL",1916-1917,0.4775,3.085,3.2,1.443,8.8,0.05,4.2,2.9,no
9.0,6.0,39.0,14.0,16.0,5.0,2.0,157.0,164.0,84.0,71.0,7.0,57.0,0.0,65.0,3.0,0.0,5.0,0,0,0,0,Al Grabowski,28,37431,"STL, STL","nan, nan","NL, NL",1929-1930,0.6,3.655,3.375,1.3095,9.0,0.3,2.75,3.8,no
0.0,1.0,9.0,1.0,4.0,0.0,0.0,18.3,25.0,18.0,14.0,2.0,18.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0,Al Grunwald,29,38641,"PIT, KCA","nan, nan","NL, AL",1955-1959,0.0,6.32,5.645,2.1925,11.25,1.0,8.45,4.699999999999999,no
36.0,39.0,481.0,11.0,266.0,0.0,0.0,791.6999999999999,671.0,293.0,266.0,69.0,284.0,71.0,623.0,5.0,10.0,13.0,0,1,0,0,Al Holland,34,45544,"PIT, SFG, SFG, SFG, SFG, PHI, PHI, TOT, TOT, PHI, PIT, CAL, NYY, NYY","nan, nan, RoY-7, nan, nan, CYA-6,MVP-9, AS, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, MLB, NL, NL, NL, AL, AL, AL",1977-1987,0.4113636363636363,3.99,3.690714285714286,1.4097857142857144,8.492857142857144,0.7071428571428572,4.192857142857143,6.6000000000000005,no
82.0,135.0,397.0,227.0,97.0,94.0,8.0,1879.9,2059.0,1007.0,866.0,59.0,740.0,57.0,761.0,15.0,9.0,53.0,0,0,0,0,Al Hollingsworth,38,45606,"CIN, CIN, CIN, TOT, CIN, PHI, TOT, PHI, BRO, WSH, SLB, SLB, SLB, SLB, TOT, SLB, CHW","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, AL, AL, AL, AL, AL, AL",1935-1946,0.4311875,4.7035294117647055,3.5576470588235294,1.5874705882352942,10.647058823529411,0.3176470588235294,3.635294117647059,3.494117647058824,no
64.0,35.0,545.0,1.0,307.0,0.0,0.0,719.9,619.0,284.0,249.0,50.0,315.0,58.0,548.0,13.0,1.0,36.0,0,0,0,0,Al Hrabosky,32,46508,"STL, STL, STL, STL, STL, STL, STL, STL, KCR, KCR, ATL, ATL, ATL","nan, nan, nan, nan, CYA-5,MVP-16, CYA-3,MVP-8, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, NL, NL, NL",1970-1982,0.6564166666666666,2.766923076923077,3.1107692307692307,1.2472307692307691,7.63846153846154,0.5692307692307692,3.5923076923076924,7.007692307692308,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Al Huenke,23,46681,NYG,,NL,1914-1914,,4.5,0.44,1.0,9.0,0.0,0.0,9.0,no
68.0,99.0,345.0,184.0,46.0,54.0,14.0,1425.1,1494.0,755.0,643.0,121.0,428.0,45.0,764.0,43.0,5.0,36.0,0,0,0,0,Al Jackson,33,48013,"PIT, PIT, NYM, NYM, NYM, NYM, STL, STL, NYM, TOT, NYM, CIN","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1959-1969,0.5868,4.979166666666667,3.675,1.4680833333333334,10.15,0.8333333333333334,3.0500000000000003,5.4,no
53.0,74.0,205.0,147.0,36.0,61.0,15.0,1141.5,1164.0,569.0,483.0,44.0,452.0,37.0,470.0,17.0,4.0,10.0,0,2,0,0,Al Javery,28,48578,"BSN, BSN, BSN, BSN, BSN, BSN, BSN","nan, nan, MVP-31, AS,MVP-17, AS, nan, nan","NL, NL, NL, NL, NL, NL, NL",1940-1946,0.3314285714285714,5.625714285714285,3.888571428571428,1.711285714285714,10.157142857142857,0.3,5.242857142857143,3.0571428571428574,no
2.0,1.0,27.0,0.0,16.0,0.0,0.0,28.200000000000003,29.0,13.0,12.0,3.0,16.0,0.0,19.0,1.0,0.0,2.0,0,0,0,0,Al Jones,26,49789,"CHW, CHW, CHW","nan, nan, nan","AL, AL, AL",1983-1985,0.75,3.263333333333333,4.036666666666666,1.6049999999999998,8.766666666666666,0.4333333333333333,5.7,5.766666666666667,no
15.0,22.0,104.0,42.0,30.0,13.0,3.0,387.4,344.0,197.0,183.0,38.0,189.0,11.0,177.0,8.0,0.0,6.0,0,0,0,0,Al Jurisich,25,50501,"STL, STL, PHI, PHI","nan, nan, nan, nan","NL, NL, NL, NL",1944-1947,0.4085,4.2925,4.32,1.3925,8.15,0.925,4.425,4.3,no
0.0,1.0,6.0,0.0,2.0,0.0,0.0,10.0,11.0,11.0,9.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,Al Kellett,22,51561,"PHA, BOS","nan, nan","AL, AL",1923-1924,0.0,inf,5.24,1.9,9.9,0.0,7.2,0.9,no
0.0,2.0,3.0,3.0,0.0,2.0,0.0,17.0,20.0,19.0,11.0,1.0,9.0,0.0,8.0,1.0,0.0,4.0,0,0,0,0,Al Kellogg,21,51662,PHA,,AL,1908-1908,0.0,5.82,3.69,1.706,10.6,0.5,4.8,4.2,no
2.0,3.0,15.0,6.0,5.0,3.0,0.0,60.0,65.0,37.0,28.0,1.0,30.0,0.0,16.0,0.0,0.0,1.0,0,0,0,0,Al Klawitter,24,52828,"NYG, NYG, DET","nan, nan, nan","NL, NL, AL",1909-1913,0.4165,5.636666666666667,5.116666666666666,2.3526666666666665,12.333333333333334,0.0999999999999999,8.833333333333334,1.6,no
0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0,11.0,10.0,0.0,10.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0,Al Krumm,24,54172,PIT,,NL,1889-1889,0.0,10.0,5.45,2.0,8.0,0.0,10.0,4.0,no
2.0,3.0,26.0,1.0,16.0,0.0,0.0,47.4,61.0,38.0,37.0,6.0,23.0,0.0,10.0,0.0,0.0,6.0,0,0,0,0,Al LaMacchia,24,55401,"SLB, SLB, TOT, SLB, WSH","nan, nan, nan, nan, nan","AL, AL, AL, AL, AL",1943-1946,0.25,8.754,5.158,2.0322,13.7,1.22,4.62,1.96,no
0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,9.0,2.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0,0,0,0,Al Lachowicz,22,55174,TEX,,AL,1983-1983,0.0,2.25,1.51,1.375,10.1,0.0,2.3,9.0,no
0.0,1.0,16.0,4.0,4.0,0.0,0.0,40.0,45.0,29.0,29.0,5.0,22.0,0.0,22.0,0.0,0.0,3.0,0,0,0,0,Al Lary,33,55969,"CHC, CHC","nan, nan","NL, NL",1954-1962,0.0,5.075,4.675,1.6715,7.8,0.65,7.25,5.4,no
0.0,6.0,6.0,6.0,0.0,4.0,0.0,38.0,54.0,54.0,28.0,0.0,28.0,0.0,6.0,0.0,0.0,4.0,0,0,0,0,Al Lawson,21,56181,"TOT, BSN, PIT","nan, nan, nan","NL, NL, NL",1890-1890,0.0,6.543333333333333,4.786666666666666,2.1453333333333333,12.766666666666666,0.0,6.533333333333334,1.4,no
170.0,146.0,457.0,413.0,11.0,16.0,10.0,2561.3,2338.0,1227.0,1128.0,213.0,1284.0,55.0,2097.0,131.0,21.0,67.0,0,2,0,0,Al Leiter,39,54685,"NYY, NYY, TOT, NYY, TOR, TOR, TOR, TOR, TOR, TOR, TOR, FLA, FLA, NYM, NYM, NYM, NYM, NYM, NYM, NYM, TOT, FLA, NYY","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, AS,CYA-9, nan, CYA-6, nan, AS, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1987-2005,0.503578947368421,5.405217391304348,4.618260869565217,1.6569999999999998,8.626086956521739,0.6608695652173913,6.28695652173913,6.952173913043478,no
27.0,39.0,470.0,7.0,148.0,0.0,0.0,643.3000000000001,664.0,316.0,275.0,79.0,265.0,21.0,308.0,19.0,0.0,28.0,0,0,0,0,Al Levine,37,57244,"CHW, CHW, TEX, ANA, ANA, ANA, ANA, TOT, TBD, KCR, DET, SFG","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL",1996-2005,0.3190909090909091,4.4225,5.051666666666667,1.5074166666666666,9.808333333333334,1.0916666666666668,3.766666666666667,4.366666666666666,no
0.0,1.0,3.0,2.0,1.0,1.0,0.0,15.0,26.0,22.0,17.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,Al Lukens,25,59359,PHI,,NL,1894-1894,0.0,10.2,6.41,2.4,15.6,0.0,6.0,0.0,no
5.0,5.0,58.0,1.0,26.0,0.0,0.0,137.70000000000002,179.0,108.0,104.0,15.0,80.0,7.0,69.0,5.0,2.0,11.0,0,0,0,0,Al Lyons,29,59509,"NYY, NYY, TOT, NYY, PIT, BSN","nan, nan, nan, nan, nan, nan","AL, AL, MLB, AL, NL, NL",1944-1948,0.5666,6.9750000000000005,4.781666666666666,1.959833333333333,12.05,0.9166666666666666,5.6000000000000005,4.533333333333333,no
0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.1,11.0,11.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Al Mahon,20,61574,PHA,,AL,1930-1930,,22.85,7.7,4.154,22.8,0.0,14.5,0.0,no
